"global_turn_id";"query";"target_answer";"alternative_answer";"level_0_query_need";"level_1_query_need";"is_exact_query_answer_match";"is_internal_knowledge_source";"is_reasoning";"recipe_id";"recipe_title";"sentence";"step_number";"step_text";"conv_id";"turn_id";"is_generated";"sentence_number";"is_template";"step_id"
"78_16";"What should I do after I have my pasta ready?";"Using tongs, transfer pasta to tomato mixture along with an additional 1/4 cup (60ml) pasta cooking water. Vigorously toss and stir pasta to emulsify sauce and coat noodles.";"";"competence";"preparation";"True";"True";"False";"12";"Sicilian-Style Spaghetti Alla Carrettiera (Fresh Tomato and Garlic Sauce) Recipe";"Using tongs, transfer pasta to tomato mixture along with an additional 1/4 cup (60ml) pasta cooking water. Vigorously toss and stir pasta to emulsify sauce and coat noodles.";"4";"Using tongs, transfer pasta to tomato mixture along with an additional 1/4 cup (60ml) pasta cooking water. Vigorously toss and stir pasta to emulsify sauce and coat noodles. Add half of the breadcrumbs and toss to combine. The pasta should be well coated with creamy, emulsified sauce. If it seems dry, add extra pasta water and olive oil, 1 tablespoon (15ml) at a time, until it reaches the desired consistency. Taste for seasoning.";"78";"16";"True";"1";"False";"95"
"78_17";"what do I use to transfer the pasta?";"tongs";"";"fact";"equipment";"True";"True";"False";"12";"Sicilian-Style Spaghetti Alla Carrettiera (Fresh Tomato and Garlic Sauce) Recipe";"Using tongs, transfer pasta to tomato mixture along with an additional 1/4 cup (60ml) pasta cooking water.";"4";"Using tongs, transfer pasta to tomato mixture along with an additional 1/4 cup (60ml) pasta cooking water. Vigorously toss and stir pasta to emulsify sauce and coat noodles. Add half of the breadcrumbs and toss to combine. The pasta should be well coated with creamy, emulsified sauce. If it seems dry, add extra pasta water and olive oil, 1 tablespoon (15ml) at a time, until it reaches the desired consistency. Taste for seasoning.";"78";"17";"False";"1";"False";"95"
"78_18";"what do I toss with the pasta?";"breadcrumbs";"";"fact";"ingredient";"True";"True";"False";"12";"Sicilian-Style Spaghetti Alla Carrettiera (Fresh Tomato and Garlic Sauce) Recipe";"Add half of the breadcrumbs and toss to combine.";"4";"Using tongs, transfer pasta to tomato mixture along with an additional 1/4 cup (60ml) pasta cooking water. Vigorously toss and stir pasta to emulsify sauce and coat noodles. Add half of the breadcrumbs and toss to combine. The pasta should be well coated with creamy, emulsified sauce. If it seems dry, add extra pasta water and olive oil, 1 tablespoon (15ml) at a time, until it reaches the desired consistency. Taste for seasoning.";"78";"18";"False";"3";"False";"95"
"78_19";"What do I do with the breadcrumbs that the recipe mentioned?";"Add half of the breadcrumbs and toss to combine.";"";"competence";"preparation";"True";"True";"False";"12";"Sicilian-Style Spaghetti Alla Carrettiera (Fresh Tomato and Garlic Sauce) Recipe";"Add half of the breadcrumbs and toss to combine.";"4";"Using tongs, transfer pasta to tomato mixture along with an additional 1/4 cup (60ml) pasta cooking water. Vigorously toss and stir pasta to emulsify sauce and coat noodles. Add half of the breadcrumbs and toss to combine. The pasta should be well coated with creamy, emulsified sauce. If it seems dry, add extra pasta water and olive oil, 1 tablespoon (15ml) at a time, until it reaches the desired consistency. Taste for seasoning.";"78";"19";"True";"3";"False";"95"
"78_20";"How should I achieve the ideal consistency for my pasta?";"If it seems dry, add extra pasta water and olive oil, 1 tablespoon (15ml) at a time, until it reaches the desired consistency.";"";"competence";"cooking_technique";"True";"True";"False";"12";"Sicilian-Style Spaghetti Alla Carrettiera (Fresh Tomato and Garlic Sauce) Recipe";"If it seems dry, add extra pasta water and olive oil, 1 tablespoon (15ml) at a time, until it reaches the desired consistency.";"4";"Using tongs, transfer pasta to tomato mixture along with an additional 1/4 cup (60ml) pasta cooking water. Vigorously toss and stir pasta to emulsify sauce and coat noodles. Add half of the breadcrumbs and toss to combine. The pasta should be well coated with creamy, emulsified sauce. If it seems dry, add extra pasta water and olive oil, 1 tablespoon (15ml) at a time, until it reaches the desired consistency. Taste for seasoning.";"78";"20";"True";"5";"False";"95"
"78_21";"what can I add on top?";"breadcrumbs";"";"fact";"ingredient";"True";"True";"False";"12";"Sicilian-Style Spaghetti Alla Carrettiera (Fresh Tomato and Garlic Sauce) Recipe";"Transfer pasta to warmed plates and sprinkle with remaining breadcrumbs.";"5";"Transfer pasta to warmed plates and sprinkle with remaining breadcrumbs. Top with cheese, if desired. Serve right away.";"78";"21";"False";"1";"False";"96"
"78_22";"What should I do with the remaining breadcrumbs?";"Sprinkle with remaining breadcrumbs.";"";"competence";"preparation";"True";"True";"False";"12";"Sicilian-Style Spaghetti Alla Carrettiera (Fresh Tomato and Garlic Sauce) Recipe";"Transfer pasta to warmed plates and sprinkle with remaining breadcrumbs.";"5";"Transfer pasta to warmed plates and sprinkle with remaining breadcrumbs. Top with cheese, if desired. Serve right away.";"78";"22";"True";"1";"False";"96"
"78_23";"what can I add for extra flavor?";"cheese";"";"fact";"ingredient";"True";"True";"False";"12";"Sicilian-Style Spaghetti Alla Carrettiera (Fresh Tomato and Garlic Sauce) Recipe";"Top with cheese, if desired.";"5";"Transfer pasta to warmed plates and sprinkle with remaining breadcrumbs. Top with cheese, if desired. Serve right away.";"78";"23";"False";"2";"False";"96"
"78_24";"How should I serve the pasta?";"Serve right away.";"";"competence";"preparation";"True";"True";"False";"12";"Sicilian-Style Spaghetti Alla Carrettiera (Fresh Tomato and Garlic Sauce) Recipe";"Serve right away.";"5";"Transfer pasta to warmed plates and sprinkle with remaining breadcrumbs. Top with cheese, if desired. Serve right away.";"78";"24";"True";"3";"False";"96"
"79_1";"how much lime juice should I add?";"2 tablespoons";"2 tablespoons fresh juice from about 2 limes";"fact";"amount";"False";"True";"False";"47";"Thai Spicy Duck Salad Recipe";"To make the dressing: Whisk together lime juice, fish sauce, sesame oil, sugar, and chili in a small bowl.";"1";"To make the dressing: Whisk together lime juice, fish sauce, sesame oil, sugar, and chili in a small bowl. Set aside.";"79";"1";"False";"1";"False";"378"
"79_2";"should I use a teaspoon or tablespoon for the sugar?";"1 teaspoon";"teaspoon";"fact";"amount";"False";"True";"False";"47";"Thai Spicy Duck Salad Recipe";"To make the dressing: Whisk together lime juice, fish sauce, sesame oil, sugar, and chili in a small bowl.";"1";"To make the dressing: Whisk together lime juice, fish sauce, sesame oil, sugar, and chili in a small bowl. Set aside.";"79";"2";"False";"1";"False";"378"
"79_4";"how much fish sauce should I add?";"1 tablespoon";"";"fact";"amount";"False";"True";"False";"47";"Thai Spicy Duck Salad Recipe";"To make the dressing: Whisk together lime juice, fish sauce, sesame oil, sugar, and chili in a small bowl.";"1";"To make the dressing: Whisk together lime juice, fish sauce, sesame oil, sugar, and chili in a small bowl. Set aside.";"79";"4";"False";"1";"False";"378"
"79_5";"What's next?";"Set aside.";"";"competence";"preparation";"True";"True";"False";"47";"Thai Spicy Duck Salad Recipe";"Set aside.";"1";"To make the dressing: Whisk together lime juice, fish sauce, sesame oil, sugar, and chili in a small bowl. Set aside.";"79";"5";"True";"2";"True";"378"
"80_1";"How should I prepare the chickpeas for soaking?";"Rinse chickpeas and place in a large bowl.";"";"competence";"preparation";"True";"True";"False";"44";"Easy, Herb-Packed Falafel Recipe";"Rinse chickpeas and place in a large bowl.";"1";"Rinse chickpeas and place in a large bowl. Cover with cold water, adding enough to allow the chickpeas to at least triple in volume. Cover and let stand at room temperature overnight. The next day, drain, rinse, and carefully dry chickpeas in a salad spinner.";"80";"1";"True";"1";"False";"360"
"80_2";"How can I ensure the chickpeas have enough room to expand in the water?";"Cover with cold water, adding enough to allow the chickpeas to at least triple in volume.";"";"competence";"cooking_technique";"True";"True";"False";"44";"Easy, Herb-Packed Falafel Recipe";"Cover with cold water, adding enough to allow the chickpeas to at least triple in volume.";"1";"Rinse chickpeas and place in a large bowl. Cover with cold water, adding enough to allow the chickpeas to at least triple in volume. Cover and let stand at room temperature overnight. The next day, drain, rinse, and carefully dry chickpeas in a salad spinner.";"80";"2";"True";"2";"False";"360"
"80_3";"what do I cover with water?";"chickpeas";"";"fact";"ingredient";"True";"True";"False";"44";"Easy, Herb-Packed Falafel Recipe";"Cover with cold water, adding enough to allow the chickpeas to at least triple in volume.";"1";"Rinse chickpeas and place in a large bowl. Cover with cold water, adding enough to allow the chickpeas to at least triple in volume. Cover and let stand at room temperature overnight. The next day, drain, rinse, and carefully dry chickpeas in a salad spinner.";"80";"3";"False";"2";"False";"360"
"80_4";"What do I need to do with the chickpeas after they have soaked overnight?";"The next day, drain, rinse, and carefully dry chickpeas in a salad spinner.";"";"competence";"preparation";"True";"True";"False";"44";"Easy, Herb-Packed Falafel Recipe";"The next day, drain, rinse, and carefully dry chickpeas in a salad spinner.";"1";"Rinse chickpeas and place in a large bowl. Cover with cold water, adding enough to allow the chickpeas to at least triple in volume. Cover and let stand at room temperature overnight. The next day, drain, rinse, and carefully dry chickpeas in a salad spinner.";"80";"4";"True";"4";"False";"360"
"80_5";"when do I drain the chickpeas?";"the next day";"next day";"fact";"time";"False";"True";"False";"44";"Easy, Herb-Packed Falafel Recipe";"The next day, drain, rinse, and carefully dry chickpeas in a salad spinner.";"1";"Rinse chickpeas and place in a large bowl. Cover with cold water, adding enough to allow the chickpeas to at least triple in volume. Cover and let stand at room temperature overnight. The next day, drain, rinse, and carefully dry chickpeas in a salad spinner.";"80";"5";"False";"4";"False";"360"
"80_7";"what comes after the scallions?";"garlic, cumin, coriander, and salt";"cumin";"fact";"ingredient";"False";"True";"False";"44";"Easy, Herb-Packed Falafel Recipe";"Combine chickpeas, herbs, scallions, garlic, cumin, coriander, and salt in the work bowl of a food processor.";"2";"Combine chickpeas, herbs, scallions, garlic, cumin, coriander, and salt in the work bowl of a food processor. Pulse until chickpeas are very finely minced, stopping the food processor to scrape down the sides as necessary. A handful of the mixture squeezed into a ball should be able to barely hold together. If not, process a little more.";"80";"7";"False";"1";"False";"361"
"80_8";"what comes after the coriander?";"salt";"";"fact";"ingredient";"True";"True";"False";"44";"Easy, Herb-Packed Falafel Recipe";"Combine chickpeas, herbs, scallions, garlic, cumin, coriander, and salt in the work bowl of a food processor.";"2";"Combine chickpeas, herbs, scallions, garlic, cumin, coriander, and salt in the work bowl of a food processor. Pulse until chickpeas are very finely minced, stopping the food processor to scrape down the sides as necessary. A handful of the mixture squeezed into a ball should be able to barely hold together. If not, process a little more.";"80";"8";"False";"1";"False";"361"
"80_9";"what do I pulse in the food processor?";"chickpeas";"";"fact";"ingredient";"True";"True";"False";"44";"Easy, Herb-Packed Falafel Recipe";"Pulse until chickpeas are very finely minced, stopping the food processor to scrape down the sides as necessary.";"2";"Combine chickpeas, herbs, scallions, garlic, cumin, coriander, and salt in the work bowl of a food processor. Pulse until chickpeas are very finely minced, stopping the food processor to scrape down the sides as necessary. A handful of the mixture squeezed into a ball should be able to barely hold together. If not, process a little more.";"80";"9";"False";"2";"False";"361"
"80_10";"What's the desired consistency of the mixture after processing?";"A handful of the mixture squeezed into a ball should be able to barely hold together.";"";"competence";"preparation";"True";"True";"False";"44";"Easy, Herb-Packed Falafel Recipe";"A handful of the mixture squeezed into a ball should be able to barely hold together.";"2";"Combine chickpeas, herbs, scallions, garlic, cumin, coriander, and salt in the work bowl of a food processor. Pulse until chickpeas are very finely minced, stopping the food processor to scrape down the sides as necessary. A handful of the mixture squeezed into a ball should be able to barely hold together. If not, process a little more.";"80";"10";"True";"3";"False";"361"
"80_11";"What is the purpose of putting the mixture in the refrigerator for 15 minutes?";"to allow time for more starch to seep out of chickpeas. This will help the balls retain their shape better once formed.";"";"fact";"knowledge";"True";"True";"False";"44";"Easy, Herb-Packed Falafel Recipe";"Transfer mixture to a bowl, cover, and place in refrigerator for 15 minutes to allow time for more starch to seep out of chickpeas. This will help the balls retain their shape better once formed.";"3";"Transfer mixture to a bowl, cover, and place in refrigerator for 15 minutes to allow time for more starch to seep out of chickpeas. This will help the balls retain their shape better once formed. Using a tablespoon measure, scoop out heaping spoonfuls of the mixture into your hand. Gently shape each into a ball (you will not be able to roll the mixture like cookie dough; this is okay) and place them on a clean plate.";"80";"11";"True";"1";"False";"362"
"80_12";"what do I put into my hands?";"mixture";"";"fact";"ingredient";"True";"True";"False";"44";"Easy, Herb-Packed Falafel Recipe";"Using a tablespoon measure, scoop out heaping spoonfuls of the mixture into your hand.";"3";"Transfer mixture to a bowl, cover, and place in refrigerator for 15 minutes to allow time for more starch to seep out of chickpeas. This will help the balls retain their shape better once formed. Using a tablespoon measure, scoop out heaping spoonfuls of the mixture into your hand. Gently shape each into a ball (you will not be able to roll the mixture like cookie dough; this is okay) and place them on a clean plate.";"80";"12";"False";"3";"False";"362"
"80_13";"How should I shape the balls out of the mixture?";"Using a tablespoon measure, scoop out heaping spoonfuls of the mixture into your hand. Gently shape each into a ball.";"";"competence";"preparation";"True";"True";"False";"44";"Easy, Herb-Packed Falafel Recipe";"Using a tablespoon measure, scoop out heaping spoonfuls of the mixture into your hand. Gently shape each into a ball (you will not be able to roll the mixture like cookie dough; this is okay) and place them on a clean plate.";"3";"Transfer mixture to a bowl, cover, and place in refrigerator for 15 minutes to allow time for more starch to seep out of chickpeas. This will help the balls retain their shape better once formed. Using a tablespoon measure, scoop out heaping spoonfuls of the mixture into your hand. Gently shape each into a ball (you will not be able to roll the mixture like cookie dough; this is okay) and place them on a clean plate.";"80";"13";"True";"3";"False";"362"
"80_14";"what will I not be able to roll the mixture like?";"dough";"cookie dough";"fact";"ingredient";"True";"True";"False";"44";"Easy, Herb-Packed Falafel Recipe";"Gently shape each into a ball (you will not be able to roll the mixture like cookie dough; this is okay) and place them on a clean plate.";"3";"Transfer mixture to a bowl, cover, and place in refrigerator for 15 minutes to allow time for more starch to seep out of chickpeas. This will help the balls retain their shape better once formed. Using a tablespoon measure, scoop out heaping spoonfuls of the mixture into your hand. Gently shape each into a ball (you will not be able to roll the mixture like cookie dough; this is okay) and place them on a clean plate.";"80";"14";"False";"4";"False";"362"
"80_15";"Can I roll the chickpea mixture like cookie dough when forming the balls?";"you will not be able to roll the mixture like cookie dough; this is okay.";"";"competence";"cooking_technique";"True";"True";"False";"44";"Easy, Herb-Packed Falafel Recipe";"Gently shape each into a ball (you will not be able to roll the mixture like cookie dough; this is okay) and place them on a clean plate.";"3";"Transfer mixture to a bowl, cover, and place in refrigerator for 15 minutes to allow time for more starch to seep out of chickpeas. This will help the balls retain their shape better once formed. Using a tablespoon measure, scoop out heaping spoonfuls of the mixture into your hand. Gently shape each into a ball (you will not be able to roll the mixture like cookie dough; this is okay) and place them on a clean plate.";"80";"15";"True";"4";"False";"362"
"80_16";"how do I check the oil temperature?";"instant-read thermometer";"";"fact";"equipment";"True";"True";"False";"44";"Easy, Herb-Packed Falafel Recipe";"Heat over high heat until oil registers 375°F on an instant-read thermometer.";"4";"When all the balls have been formed, fill a deep cast iron, carbon steel, or nonstick skillet or Dutch oven with 3/4 inch of oil. Heat over high heat until oil registers 375°F on an instant-read thermometer. Carefully lower chickpea balls into oil one at a time, allowing a little space between each ball and cooking in batches if necessary. Adjust heat as necessary to maintain a temperature of between 350 and 375°F. Allow to cook undisturbed until well browned on bottom sides, then carefully flip balls with a fork until browned on second side, about 4 minutes total. Transfer cooked chickpea balls to a paper towel–lined plate and season with salt. Repeat with remaining chickpea balls.";"80";"16";"False";"2";"False";"363"
"80_17";"Done. What's next?";"Carefully lower chickpea balls into oil one at a time, allowing a little space between each ball and cooking in batches if necessary.";"";"competence";"preparation";"True";"True";"False";"44";"Easy, Herb-Packed Falafel Recipe";"Carefully lower chickpea balls into oil one at a time, allowing a little space between each ball and cooking in batches if necessary.";"4";"When all the balls have been formed, fill a deep cast iron, carbon steel, or nonstick skillet or Dutch oven with 3/4 inch of oil. Heat over high heat until oil registers 375°F on an instant-read thermometer. Carefully lower chickpea balls into oil one at a time, allowing a little space between each ball and cooking in batches if necessary. Adjust heat as necessary to maintain a temperature of between 350 and 375°F. Allow to cook undisturbed until well browned on bottom sides, then carefully flip balls with a fork until browned on second side, about 4 minutes total. Transfer cooked chickpea balls to a paper towel–lined plate and season with salt. Repeat with remaining chickpea balls.";"80";"17";"True";"3";"True";"363"
"80_18";"how long do I need to cook them for?";"about 4 minutes";"";"fact";"time";"True";"True";"False";"44";"Easy, Herb-Packed Falafel Recipe";"Allow to cook undisturbed until well browned on bottom sides, then carefully flip balls with a fork until browned on second side, about 4 minutes total.";"4";"When all the balls have been formed, fill a deep cast iron, carbon steel, or nonstick skillet or Dutch oven with 3/4 inch of oil. Heat over high heat until oil registers 375°F on an instant-read thermometer. Carefully lower chickpea balls into oil one at a time, allowing a little space between each ball and cooking in batches if necessary. Adjust heat as necessary to maintain a temperature of between 350 and 375°F. Allow to cook undisturbed until well browned on bottom sides, then carefully flip balls with a fork until browned on second side, about 4 minutes total. Transfer cooked chickpea balls to a paper towel–lined plate and season with salt. Repeat with remaining chickpea balls.";"80";"18";"False";"5";"False";"363"
"80_19";"what do I transfer to a paper towel lined plate?";"chickpea balls";"cooked chickpea balls";"fact";"ingredient";"False";"True";"False";"44";"Easy, Herb-Packed Falafel Recipe";"Transfer cooked chickpea balls to a paper towel–lined plate and season with salt.";"4";"When all the balls have been formed, fill a deep cast iron, carbon steel, or nonstick skillet or Dutch oven with 3/4 inch of oil. Heat over high heat until oil registers 375°F on an instant-read thermometer. Carefully lower chickpea balls into oil one at a time, allowing a little space between each ball and cooking in batches if necessary. Adjust heat as necessary to maintain a temperature of between 350 and 375°F. Allow to cook undisturbed until well browned on bottom sides, then carefully flip balls with a fork until browned on second side, about 4 minutes total. Transfer cooked chickpea balls to a paper towel–lined plate and season with salt. Repeat with remaining chickpea balls.";"80";"19";"False";"6";"False";"363"
"80_21";"what was after cucumber?";"pickles";"";"fact";"ingredient";"True";"True";"False";"44";"Easy, Herb-Packed Falafel Recipe";"Serve immediately with tahini and/or hummus on the side, or stuffed into pita bread with tahini, tomatoes, cucumber, pickles, and shredded cabbage.";"5";"Serve immediately with tahini and/or hummus on the side, or stuffed into pita bread with tahini, tomatoes, cucumber, pickles, and shredded cabbage.";"80";"21";"False";"1";"False";"364"
"80_22";"what ingredient is after tahini?";"tomatoes";"";"fact";"ingredient";"True";"True";"False";"44";"Easy, Herb-Packed Falafel Recipe";"Serve immediately with tahini and/or hummus on the side, or stuffed into pita bread with tahini, tomatoes, cucumber, pickles, and shredded cabbage.";"5";"Serve immediately with tahini and/or hummus on the side, or stuffed into pita bread with tahini, tomatoes, cucumber, pickles, and shredded cabbage.";"80";"22";"False";"1";"False";"364"
"80_23";"What should I serve the dish with?";"Serve immediately with tahini and/or hummus on the side, or stuffed into pita bread with tahini, tomatoes, cucumber, pickles, and shredded cabbage.";"";"competence";"preparation";"True";"True";"False";"44";"Easy, Herb-Packed Falafel Recipe";"Serve immediately with tahini and/or hummus on the side, or stuffed into pita bread with tahini, tomatoes, cucumber, pickles, and shredded cabbage.";"5";"Serve immediately with tahini and/or hummus on the side, or stuffed into pita bread with tahini, tomatoes, cucumber, pickles, and shredded cabbage.";"80";"23";"True";"1";"False";"364"
"80_24";"what comes after tomatoes?";"cucumber";"";"fact";"ingredient";"True";"True";"False";"44";"Easy, Herb-Packed Falafel Recipe";"Serve immediately with tahini and/or hummus on the side, or stuffed into pita bread with tahini, tomatoes, cucumber, pickles, and shredded cabbage.";"5";"Serve immediately with tahini and/or hummus on the side, or stuffed into pita bread with tahini, tomatoes, cucumber, pickles, and shredded cabbage.";"80";"24";"False";"1";"False";"364"
"81_1";"what do I need to line a large plate with?";"three layers of paper towels or a clean dish towel";"";"fact";"equipment";"False";"True";"False";"27";"Ricotta and Black Pepper Gnudi With Sage and Brown Butter Recipe";"For the gnudi: Line a large plate with 3 layers of paper towels or a clean dish towel.";"1";"For the gnudi: Line a large plate with 3 layers of paper towels or a clean dish towel. Transfer ricotta directly to paper towels and spread with a rubber spatula. Place another triple layer of paper towels or a clean dish towel on top and press down firmly with the palms of your hands to blot excess moisture. Peel off upper paper towels.";"81";"1";"False";"1";"False";"204"
"81_2";"how do I spread ricotta?";"rubber spatula";"";"fact";"equipment";"True";"True";"False";"27";"Ricotta and Black Pepper Gnudi With Sage and Brown Butter Recipe";"Transfer ricotta directly to paper towels and spread with a rubber spatula.";"1";"For the gnudi: Line a large plate with 3 layers of paper towels or a clean dish towel. Transfer ricotta directly to paper towels and spread with a rubber spatula. Place another triple layer of paper towels or a clean dish towel on top and press down firmly with the palms of your hands to blot excess moisture. Peel off upper paper towels.";"81";"2";"False";"2";"False";"204"
"81_3";"How do I remove the excess moisture from the ricotta?";"Place another triple layer of paper towels or a clean dish towel on top and press down firmly with the palms of your hands to blot excess moisture.";"";"competence";"cooking_technique";"True";"True";"False";"27";"Ricotta and Black Pepper Gnudi With Sage and Brown Butter Recipe";"Place another triple layer of paper towels or a clean dish towel on top and press down firmly with the palms of your hands to blot excess moisture.";"1";"For the gnudi: Line a large plate with 3 layers of paper towels or a clean dish towel. Transfer ricotta directly to paper towels and spread with a rubber spatula. Place another triple layer of paper towels or a clean dish towel on top and press down firmly with the palms of your hands to blot excess moisture. Peel off upper paper towels.";"81";"3";"True";"3";"False";"204"
"81_4";"What's the next step after placing the ricotta on the paper towels?";"Place another triple layer of paper towels or a clean dish towel on top and press down firmly with the palms of your hands to blot excess moisture.";"";"competence";"preparation";"True";"True";"False";"27";"Ricotta and Black Pepper Gnudi With Sage and Brown Butter Recipe";"Place another triple layer of paper towels or a clean dish towel on top and press down firmly with the palms of your hands to blot excess moisture.";"1";"For the gnudi: Line a large plate with 3 layers of paper towels or a clean dish towel. Transfer ricotta directly to paper towels and spread with a rubber spatula. Place another triple layer of paper towels or a clean dish towel on top and press down firmly with the palms of your hands to blot excess moisture. Peel off upper paper towels.";"81";"4";"True";"3";"False";"204"
"81_5";"what do I place on top of the ricotta?";"another triple layer of paper towels or a clean dish towel";"";"fact";"equipment";"False";"True";"False";"27";"Ricotta and Black Pepper Gnudi With Sage and Brown Butter Recipe";"Place another triple layer of paper towels or a clean dish towel on top and press down firmly with the palms of your hands to blot excess moisture.";"1";"For the gnudi: Line a large plate with 3 layers of paper towels or a clean dish towel. Transfer ricotta directly to paper towels and spread with a rubber spatula. Place another triple layer of paper towels or a clean dish towel on top and press down firmly with the palms of your hands to blot excess moisture. Peel off upper paper towels.";"81";"5";"False";"3";"False";"204"
"81_6";"what do I need to place on the scale?";"large bowl";"";"fact";"equipment";"True";"True";"False";"27";"Ricotta and Black Pepper Gnudi With Sage and Brown Butter Recipe";"Place a large bowl on a scale and zero the scale.";"2";"Place a large bowl on a scale and zero the scale. Scrape ricotta into bowl to weigh. Remove excess ricotta to leave exactly 12 ounces. Reserve excess ricotta for another use. Add Parmesan and season heavily with black pepper. Combine mixture with a rubber spatula. Season to taste with salt. Transfer to a large clean plate and spread into a thin, even layer. Transfer to freezer and let chill for 15 minutes.";"81";"6";"False";"1";"False";"205"
"81_7";"What do I do with the ricotta mixture once it's combined and seasoned?";"Transfer to a large clean plate and spread into a thin, even layer. Transfer to freezer and let chill for 15 minutes.";"";"competence";"preparation";"True";"True";"False";"27";"Ricotta and Black Pepper Gnudi With Sage and Brown Butter Recipe";"Transfer to a large clean plate and spread into a thin, even layer. Transfer to freezer and let chill for 15 minutes.";"2";"Place a large bowl on a scale and zero the scale. Scrape ricotta into bowl to weigh. Remove excess ricotta to leave exactly 12 ounces. Reserve excess ricotta for another use. Add Parmesan and season heavily with black pepper. Combine mixture with a rubber spatula. Season to taste with salt. Transfer to a large clean plate and spread into a thin, even layer. Transfer to freezer and let chill for 15 minutes.";"81";"7";"True";"8";"False";"205"
"81_8";"What should I do with the semolina flour?";"Transfer half of the semolina flour to a large bowl and the other half to a 9- by 13-inch baking dish.";"";"competence";"preparation";"True";"True";"False";"27";"Ricotta and Black Pepper Gnudi With Sage and Brown Butter Recipe";"Meanwhile, transfer half of the semolina flour to a large bowl and the other half to a 9- by 13-inch baking dish.";"3";"Meanwhile, transfer half of the semolina flour to a large bowl and the other half to a 9- by 13-inch baking dish. When ricotta is chilled, scrape it into a separate empty large bowl and fold it with a rubber spatula until no big chunks of frozen ricotta remain. Using a small cookie scoop, form a ball of ricotta about 1 1/2-inches wide (about 2 tablespoons) and transfer to the bowl with the flour. Using your fingers, scoop dry flour over the top of the ricotta ball.";"81";"8";"True";"1";"False";"206"
"81_9";"what do I transfer the first half of semolina into?";"large bowl";"";"fact";"equipment";"True";"True";"False";"27";"Ricotta and Black Pepper Gnudi With Sage and Brown Butter Recipe";"Meanwhile, transfer half of the semolina flour to a large bowl and the other half to a 9- by 13-inch baking dish.";"3";"Meanwhile, transfer half of the semolina flour to a large bowl and the other half to a 9- by 13-inch baking dish. When ricotta is chilled, scrape it into a separate empty large bowl and fold it with a rubber spatula until no big chunks of frozen ricotta remain. Using a small cookie scoop, form a ball of ricotta about 1 1/2-inches wide (about 2 tablespoons) and transfer to the bowl with the flour. Using your fingers, scoop dry flour over the top of the ricotta ball.";"81";"9";"False";"1";"False";"206"
"81_10";"what do I scrape ricotta into?";"separate empty large bowl";"";"fact";"equipment";"True";"True";"False";"27";"Ricotta and Black Pepper Gnudi With Sage and Brown Butter Recipe";"When ricotta is chilled, scrape it into a separate empty large bowl and fold it with a rubber spatula until no big chunks of frozen ricotta remain.";"3";"Meanwhile, transfer half of the semolina flour to a large bowl and the other half to a 9- by 13-inch baking dish. When ricotta is chilled, scrape it into a separate empty large bowl and fold it with a rubber spatula until no big chunks of frozen ricotta remain. Using a small cookie scoop, form a ball of ricotta about 1 1/2-inches wide (about 2 tablespoons) and transfer to the bowl with the flour. Using your fingers, scoop dry flour over the top of the ricotta ball.";"81";"10";"False";"2";"False";"206"
"81_11";"How should the ricotta be prepared?";"Scrape it into a separate empty large bowl and fold it with a rubber spatula until no big chunks of frozen ricotta remain.";"";"competence";"preparation";"True";"True";"False";"27";"Ricotta and Black Pepper Gnudi With Sage and Brown Butter Recipe";"When ricotta is chilled, scrape it into a separate empty large bowl and fold it with a rubber spatula until no big chunks of frozen ricotta remain.";"3";"Meanwhile, transfer half of the semolina flour to a large bowl and the other half to a 9- by 13-inch baking dish. When ricotta is chilled, scrape it into a separate empty large bowl and fold it with a rubber spatula until no big chunks of frozen ricotta remain. Using a small cookie scoop, form a ball of ricotta about 1 1/2-inches wide (about 2 tablespoons) and transfer to the bowl with the flour. Using your fingers, scoop dry flour over the top of the ricotta ball.";"81";"11";"True";"2";"False";"206"
"81_12";"what do I put the ricotta ball into?";"bowl";"";"fact";"equipment";"True";"True";"False";"27";"Ricotta and Black Pepper Gnudi With Sage and Brown Butter Recipe";"Using a small cookie scoop, form a ball of ricotta about 1 1/2-inches wide (about 2 tablespoons) and transfer to the bowl with the flour.";"3";"Meanwhile, transfer half of the semolina flour to a large bowl and the other half to a 9- by 13-inch baking dish. When ricotta is chilled, scrape it into a separate empty large bowl and fold it with a rubber spatula until no big chunks of frozen ricotta remain. Using a small cookie scoop, form a ball of ricotta about 1 1/2-inches wide (about 2 tablespoons) and transfer to the bowl with the flour. Using your fingers, scoop dry flour over the top of the ricotta ball.";"81";"12";"False";"3";"False";"206"
"81_13";"What should I do after I finish forming the gnudi sphere?";"Transfer it to the baking dish.";"";"competence";"preparation";"True";"True";"False";"27";"Ricotta and Black Pepper Gnudi With Sage and Brown Butter Recipe";"Transfer it to the baking dish.";"4";"Once the ball is coated, gently lift it and roll it around in your hands to form a neat sphere. Transfer it to the baking dish. Repeat with remaining ricotta. You should have about 16 to 20 finished gnudi. Sprinkle any remaining semolina in the bowl over the formed gnudi. Cover baking dish with plastic wrap and refrigerate for at least 1 and up to 3 days, turning the gnudi once per day. Once gnudi have formed a skin, they can be frozen. Transfer to a large plate or a rimmed baking sheet and freeze until solid, about 1 hour. Transfer to a zipper-lock freezer bag and store in the freezer for up to 2 months. Allow to thaw on a plate covered with plastic wrap in the refrigerator overnight before cooking.";"81";"13";"True";"2";"False";"207"
