"global_turn_id";"query";"answer";"alternative_answer";"level_0_query_need";"level_1_query_need";"is_exact_query_answer_match";"is_internal_knowledge_source";"is_reasoning";"recipe_id";"recipe_title";"step_number";"conv_id";"turn_id";"source_url"
"45_9";"what should I do with my hands";"mix";"";"competence";"preparation";"True";"True";"False";"17";"Charred Brussels Sprouts and Leek Muchim With Coffee-Dijon Dressing Recipe";"3";"45";"9";"https://www.seriouseats.com/charred-brussels-sprouts-leeks-banchan"
"45_10";"how long can I store it in the fridge";"1 day";"";"fact";"time";"True";"True";"False";"17";"Charred Brussels Sprouts and Leek Muchim With Coffee-Dijon Dressing Recipe";"4";"45";"10";"https://www.seriouseats.com/charred-brussels-sprouts-leeks-banchan"
"57_1";"for how many minutes should I shake the pan";"3 minutes";"";"fact";"time";"True";"True";"False";"17";"Charred Brussels Sprouts and Leek Muchim With Coffee-Dijon Dressing Recipe";"2";"57";"1";"https://www.seriouseats.com/charred-brussels-sprouts-leeks-banchan"
"57_2";"for how many minutes should I cool it";"about 5 minutes";"";"fact";"time";"True";"True";"False";"17";"Charred Brussels Sprouts and Leek Muchim With Coffee-Dijon Dressing Recipe";"2";"57";"2";"https://www.seriouseats.com/charred-brussels-sprouts-leeks-banchan"
"57_3";"where do I have to add brussel sprouts";"bowl";"";"fact";"equipment";"True";"True";"False";"17";"Charred Brussels Sprouts and Leek Muchim With Coffee-Dijon Dressing Recipe";"3";"57";"3";"https://www.seriouseats.com/charred-brussels-sprouts-leeks-banchan"
"57_4";"for how many days can salad be refrigerated in an airtight container";"1 day";"";"fact";"time";"True";"True";"False";"17";"Charred Brussels Sprouts and Leek Muchim With Coffee-Dijon Dressing Recipe";"4";"57";"4";"https://www.seriouseats.com/charred-brussels-sprouts-leeks-banchan"
"47_1";"what do I need to put in a small bowl to whisk";"water, salt, lemon juice, sugar, and black pepper";"";"fact";"ingredient";"False";"True";"False";"29";"Kilawin: Grilled Pork, Punchy Sauce, Can't Lose";"1";"47";"1";"https://www.seriouseats.com/kilawin-5195492"
"47_2";"what other ingredients do I mix the salt with";"lemon juice, sugar, and black pepper";"";"fact";"ingredient";"False";"True";"False";"29";"Kilawin: Grilled Pork, Punchy Sauce, Can't Lose";"1";"47";"2";"https://www.seriouseats.com/kilawin-5195492"
"47_3";"what part of the lemon do I use";"lemon juice";"";"fact";"ingredient";"False";"True";"False";"29";"Kilawin: Grilled Pork, Punchy Sauce, Can't Lose";"1";"47";"3";"https://www.seriouseats.com/kilawin-5195492"
"47_4";"where do I place the pork";"in a gallon zipper-lock bag or large baking dish|in a gallon zipper-lock bag|large baking dish|zipper-lock bag";"";"fact";"equipment";"False";"True";"False";"29";"Kilawin: Grilled Pork, Punchy Sauce, Can't Lose";"2";"47";"4";"https://www.seriouseats.com/kilawin-5195492"
"47_5";"how many hours as a minimum should I marinate the pork";"6 hours";"";"fact";"time";"True";"True";"False";"29";"Kilawin: Grilled Pork, Punchy Sauce, Can't Lose";"2";"47";"5";"https://www.seriouseats.com/kilawin-5195492"
"47_6";"how many hours is the maximum time to marinate the pork";"24 hours";"";"fact";"time";"True";"True";"False";"29";"Kilawin: Grilled Pork, Punchy Sauce, Can't Lose";"2";"47";"6";"https://www.seriouseats.com/kilawin-5195492"
"47_7";"how long should I preheat the grill";"for 5 minutes";"";"fact";"time";"True";"True";"False";"29";"Kilawin: Grilled Pork, Punchy Sauce, Can't Lose";"3";"47";"7";"https://www.seriouseats.com/kilawin-5195492"
"47_8";"what heat setting should I set the grill to";"highest heat";"";"fact";"temperature";"True";"True";"False";"29";"Kilawin: Grilled Pork, Punchy Sauce, Can't Lose";"3";"47";"8";"https://www.seriouseats.com/kilawin-5195492"
"47_9";"once covered how long should I preheat for?";"for 10 minutes";"";"fact";"time";"True";"True";"False";"29";"Kilawin: Grilled Pork, Punchy Sauce, Can't Lose";"3";"47";"9";"https://www.seriouseats.com/kilawin-5195492"
"47_10";"what temperature should read on the thermometer so I know the pork is cooked";"68°c";"";"fact";"temperature";"False";"True";"False";"29";"Kilawin: Grilled Pork, Punchy Sauce, Can't Lose";"4";"47";"10";"https://www.seriouseats.com/kilawin-5195492"
"47_11";"how long should I cook the pork for";"25 minutes";"";"fact";"time";"True";"True";"False";"29";"Kilawin: Grilled Pork, Punchy Sauce, Can't Lose";"4";"47";"11";"https://www.seriouseats.com/kilawin-5195492"
"47_12";"what should I do to the pork once it's cooked";"pork";"";"competence";"preparation";"False";"True";"False";"29";"Kilawin: Grilled Pork, Punchy Sauce, Can't Lose";"4";"47";"12";"https://www.seriouseats.com/kilawin-5195492"
"47_13";"what ingredients go into the large bowl";"sliced onion, garlic, vinegar, black pepper, salt, and sugar";"";"fact";"ingredient";"False";"True";"False";"29";"Kilawin: Grilled Pork, Punchy Sauce, Can't Lose";"5";"47";"13";"https://www.seriouseats.com/kilawin-5195492"
"47_14";"what ingredients go in the Bowl along with the sliced onion";"garlic, vinegar, black pepper, salt, and sugar";"";"fact";"ingredient";"False";"True";"False";"29";"Kilawin: Grilled Pork, Punchy Sauce, Can't Lose";"5";"47";"14";"https://www.seriouseats.com/kilawin-5195492"
"47_15";"when do I put the sugar in";"sugar";"";"competence";"preparation";"False";"True";"False";"29";"Kilawin: Grilled Pork, Punchy Sauce, Can't Lose";"5";"47";"15";"https://www.seriouseats.com/kilawin-5195492"
"47_16";"how should I present my dinner what kind of bowl";"serving platter or bowl";"";"competence";"preparation";"False";"False";"False";"29";"Kilawin: Grilled Pork, Punchy Sauce, Can't Lose";"6";"47";"16";"https://www.seriouseats.com/kilawin-5195492"
"47_17";"what should I do with the remaining onion";"onion";"";"competence";"preparation";"False";"True";"False";"29";"Kilawin: Grilled Pork, Punchy Sauce, Can't Lose";"6";"47";"17";"https://www.seriouseats.com/kilawin-5195492"
"51_1";"Alexa what do I have to do to the oil in the large dutch oven";"heat";"";"competence";"preparation";"True";"True";"False";"39";"Red Wine–Braised Beef Short Ribs Recipe";"1";"51";"1";"https://www.seriouseats.com/red-wine-braised-beef-short-ribs-recipe"
"51_2";"Alexa where does the Heat have to be on a scale let me know please";"medium-high heat";"";"fact";"temperature";"True";"True";"False";"39";"Red Wine–Braised Beef Short Ribs Recipe";"1";"51";"2";"https://www.seriouseats.com/red-wine-braised-beef-short-ribs-recipe"
"51_3";"how long do I have to do this process for Alexa";"about 4 minutes";"";"fact";"time";"True";"True";"False";"39";"Red Wine–Braised Beef Short Ribs Recipe";"1";"51";"3";"https://www.seriouseats.com/red-wine-braised-beef-short-ribs-recipe"
"51_4";"which vegetables do I need to add to this recipe";"celery, carrot, onion, and garlic";"";"fact";"ingredient";"False";"True";"False";"39";"Red Wine–Braised Beef Short Ribs Recipe";"2";"51";"4";"https://www.seriouseats.com/red-wine-braised-beef-short-ribs-recipe"
"51_5";"how long am I supposed to do this whole process for";"about 6 minutes";"";"fact";"time";"True";"True";"False";"39";"Red Wine–Braised Beef Short Ribs Recipe";"2";"51";"5";"https://www.seriouseats.com/red-wine-braised-beef-short-ribs-recipe"
"90_1";"what step must be created in order for the oven to reach a temperature of 300 degrees Fahrenheit";"preheat oven";"";"competence";"preparation";"True";"True";"False";"39";"Red Wine–Braised Beef Short Ribs Recipe";"1";"90";"1";"https://www.seriouseats.com/red-wine-braised-beef-short-ribs-recipe"
"90_2";"what vessel are we cooking the short ribs in";"large dutch oven";"";"fact";"equipment";"True";"True";"False";"39";"Red Wine–Braised Beef Short Ribs Recipe";"1";"90";"2";"https://www.seriouseats.com/red-wine-braised-beef-short-ribs-recipe"
"90_3";"what kind of paste do we add to the vegetables after cooking them for 6 minutes";"tomato";"";"fact";"ingredient";"True";"True";"False";"39";"Red Wine–Braised Beef Short Ribs Recipe";"2";"90";"3";"https://www.seriouseats.com/red-wine-braised-beef-short-ribs-recipe"
"90_4";"what step do we take if the contents of the pot begin to burn";"lower heat";"";"competence";"preparation";"True";"True";"False";"39";"Red Wine–Braised Beef Short Ribs Recipe";"2";"90";"4";"https://www.seriouseats.com/red-wine-braised-beef-short-ribs-recipe"
"90_5";"what kind of wine do we add to the pot";"red wine";"";"fact";"ingredient";"True";"True";"False";"39";"Red Wine–Braised Beef Short Ribs Recipe";"3";"90";"5";"https://www.seriouseats.com/red-wine-braised-beef-short-ribs-recipe"
"56_1";"how many fresh blackberries do I need";"6 ounces (about 3/4 cup; 170g)";"6 ounces|about 3/4 cup; 170g|about 3/4 cup|170g";"fact";"amount";"False";"True";"False";"8";"Blackberry Cake With Cream Cheese Frosting Recipe";"1";"56";"1";"https://www.seriouseats.com/blackberry-cake-recipe"
"56_2";"what is 70 degrees Fahrenheit in Centigrade for my oven";"21°c";"";"fact";"temperature";"False";"True";"False";"8";"Blackberry Cake With Cream Cheese Frosting Recipe";"1";"56";"2";"https://www.seriouseats.com/blackberry-cake-recipe"
"56_3";"may I use the middle position in the oven";"oven";"";"fact";"equipment";"False";"False";"False";"8";"Blackberry Cake With Cream Cheese Frosting Recipe";"2";"56";"3";"https://www.seriouseats.com/blackberry-cake-recipe"
"56_4";"is soft butter better";"butter";"";"fact";"ingredient";"False";"False";"False";"8";"Blackberry Cake With Cream Cheese Frosting Recipe";"3";"56";"4";"https://www.seriouseats.com/blackberry-cake-recipe"
"56_5";"what can I use instead of sugar";"sugar";"";"fact";"ingredient";"False";"False";"False";"8";"Blackberry Cake With Cream Cheese Frosting Recipe";"3";"56";"5";"https://www.seriouseats.com/blackberry-cake-recipe"
"56_6";"what can I use instead of salt";"salt";"";"fact";"ingredient";"False";"False";"False";"8";"Blackberry Cake With Cream Cheese Frosting Recipe";"3";"56";"6";"https://www.seriouseats.com/blackberry-cake-recipe"
"56_7";"what alternative to flour can I use";"flour";"";"fact";"ingredient";"False";"False";"False";"8";"Blackberry Cake With Cream Cheese Frosting Recipe";"4";"56";"7";"https://www.seriouseats.com/blackberry-cake-recipe"
"56_8";"could I use jam";"prepared blackberry";"";"fact";"ingredient";"False";"False";"False";"8";"Blackberry Cake With Cream Cheese Frosting Recipe";"4";"56";"8";"https://www.seriouseats.com/blackberry-cake-recipe"
"56_9";"could I use coconut flour";"flour";"";"fact";"ingredient";"False";"False";"False";"8";"Blackberry Cake With Cream Cheese Frosting Recipe";"4";"56";"9";"https://www.seriouseats.com/blackberry-cake-recipe"
"56_10";"how do I scrape the bowl";"scrape bowl";"";"competence";"preparation";"False";"False";"False";"8";"Blackberry Cake With Cream Cheese Frosting Recipe";"5";"56";"10";"https://www.seriouseats.com/blackberry-cake-recipe"
"56_11";"what could I use instead of a beater";"beater";"";"fact";"equipment";"False";"False";"False";"8";"Blackberry Cake With Cream Cheese Frosting Recipe";"5";"56";"11";"https://www.seriouseats.com/blackberry-cake-recipe"
"56_12";"could I use another temperature";"68°f";"";"fact";"temperature";"False";"False";"False";"8";"Blackberry Cake With Cream Cheese Frosting Recipe";"5";"56";"12";"https://www.seriouseats.com/blackberry-cake-recipe"
"56_13";"could I put it in the refrigerator for 1 hour";"for 1 hour";"";"fact";"time";"False";"False";"False";"8";"Blackberry Cake With Cream Cheese Frosting Recipe";"6";"56";"13";"https://www.seriouseats.com/blackberry-cake-recipe"
"56_14";"could I use clotted cream";"cream";"";"fact";"ingredient";"False";"False";"False";"8";"Blackberry Cake With Cream Cheese Frosting Recipe";"6";"56";"14";"https://www.seriouseats.com/blackberry-cake-recipe"
"56_15";"could I use soya cheese";"cheese";"";"fact";"ingredient";"False";"False";"False";"8";"Blackberry Cake With Cream Cheese Frosting Recipe";"6";"56";"15";"https://www.seriouseats.com/blackberry-cake-recipe"
"62_1";"Alexa what type of vinegar do I need to add";"rice";"rice vinegar";"fact";"ingredient";"True";"True";"False";"18";"Easy Vegetable Pancakes Recipe";"1";"62";"1";"https://www.seriouseats.com/easy-savory-vegetable-pancakes"
"62_2";"I need soy sauce, sesame oil and what other liquid";"vinegar";"rice vinegar";"fact";"ingredient";"True";"True";"False";"18";"Easy Vegetable Pancakes Recipe";"1";"62";"2";"https://www.seriouseats.com/easy-savory-vegetable-pancakes"
"62_3";"what do I put the sauce in";"small bowl";"bowl";"fact";"equipment";"True";"True";"False";"18";"Easy Vegetable Pancakes Recipe";"1";"62";"3";"https://www.seriouseats.com/easy-savory-vegetable-pancakes"
"62_4";"what kitchen equipment do I need";"large bowl, whisk";"";"fact";"equipment";"True";"True";"False";"18";"Easy Vegetable Pancakes Recipe";"2";"62";"4";"https://www.seriouseats.com/easy-savory-vegetable-pancakes"
"62_5";"what is the first ingredient";"flour";"all-purpose flour";"fact";"ingredient";"True";"True";"False";"18";"Easy Vegetable Pancakes Recipe";"2";"62";"5";"https://www.seriouseats.com/easy-savory-vegetable-pancakes"
"62_6";"I need to use whole wheat what";"flour";"";"fact";"ingredient";"True";"True";"False";"18";"Easy Vegetable Pancakes Recipe";"2";"62";"6";"https://www.seriouseats.com/easy-savory-vegetable-pancakes"
"62_7";"do I use the same bowl and what do I mix it with";"separate medium bowl, whisk";"";"fact";"equipment";"True";"True";"False";"18";"Easy Vegetable Pancakes Recipe";"3";"62";"7";"https://www.seriouseats.com/easy-savory-vegetable-pancakes"
"62_8";"I combine until what is homogenous";"mixture";"";"fact";"ingredient";"True";"True";"False";"18";"Easy Vegetable Pancakes Recipe";"3";"62";"8";"https://www.seriouseats.com/easy-savory-vegetable-pancakes"
"62_9";"what do I use to check the consistency";"whisk";"";"fact";"equipment";"True";"True";"False";"18";"Easy Vegetable Pancakes Recipe";"3";"62";"9";"https://www.seriouseats.com/easy-savory-vegetable-pancakes"
"83_1";"what type of vinegar do I need to use";"rice";"rice vinegar";"fact";"ingredient";"True";"True";"False";"18";"Easy Vegetable Pancakes Recipe";"1";"83";"1";"https://www.seriouseats.com/easy-savory-vegetable-pancakes"
"83_2";"what do I need to combine with the soy sauce and sesame oil";"vinegar";"rice vinegar";"fact";"ingredient";"True";"True";"False";"18";"Easy Vegetable Pancakes Recipe";"1";"83";"2";"https://www.seriouseats.com/easy-savory-vegetable-pancakes"
"83_3";"what should I combine the ingredients in";"small bowl";"bowl";"fact";"equipment";"True";"True";"False";"18";"Easy Vegetable Pancakes Recipe";"1";"83";"3";"https://www.seriouseats.com/easy-savory-vegetable-pancakes"
"83_4";"what utensils do I need";"large bowl, whisk";"";"fact";"equipment";"True";"True";"False";"18";"Easy Vegetable Pancakes Recipe";"2";"83";"4";"https://www.seriouseats.com/easy-savory-vegetable-pancakes"
"83_5";"what type of flour do I need";"all-purpose flour, whole wheat flour (or other flour)";"";"fact";"ingredient";"False";"True";"False";"18";"Easy Vegetable Pancakes Recipe";"2";"83";"5";"https://www.seriouseats.com/easy-savory-vegetable-pancakes"
"83_6";"what type of flour do I need";"all-purpose flour, whole wheat flour (or other flour)";"";"fact";"ingredient";"False";"True";"False";"18";"Easy Vegetable Pancakes Recipe";"2";"83";"6";"https://www.seriouseats.com/easy-savory-vegetable-pancakes"
"83_7";"what utensils do I need";"medium bowl";"bowl";"fact";"equipment";"False";"True";"False";"18";"Easy Vegetable Pancakes Recipe";"3";"83";"7";"https://www.seriouseats.com/easy-savory-vegetable-pancakes"
"83_8";"when do I stop mixing";"until mixture is homogeneous";"";"competence";"preparation";"False";"True";"False";"18";"Easy Vegetable Pancakes Recipe";"3";"83";"8";"https://www.seriouseats.com/easy-savory-vegetable-pancakes"
"83_9";"what do I need to salt";"cabbage";"cabbage (or kimchi)|kimchi";"fact";"ingredient";"True";"True";"False";"18";"Easy Vegetable Pancakes Recipe";"4";"83";"9";"https://www.seriouseats.com/easy-savory-vegetable-pancakes"
"83_10";"what vegetable do I use";"salted cabbage (or kimchi), grated carrot, and sliced scallions";"";"fact";"ingredient";"False";"True";"False";"18";"Easy Vegetable Pancakes Recipe";"4";"83";"10";"https://www.seriouseats.com/easy-savory-vegetable-pancakes"
"83_11";"what utensil do I use to mix with";"flexible spatula";"spatula";"fact";"equipment";"True";"True";"False";"18";"Easy Vegetable Pancakes Recipe";"4";"83";"11";"https://www.seriouseats.com/easy-savory-vegetable-pancakes"
"83_12";"what type of pan should I use";"stainless steel";"well-seasoned cast iron|nonstick skillet|12-inch stainless steel|well-seasoned cast iron, or nonstick skillet";"fact";"equipment";"False";"True";"False";"18";"Easy Vegetable Pancakes Recipe";"5";"83";"12";"https://www.seriouseats.com/easy-savory-vegetable-pancakes"
"83_13";"how hot should it be";"medium-high heat";"medium-high";"fact";"temperature";"True";"True";"False";"18";"Easy Vegetable Pancakes Recipe";"5";"83";"13";"https://www.seriouseats.com/easy-savory-vegetable-pancakes"
"83_14";"what do I measure the ingredients with";"cup";"large spoon|small ladle|measuring cup|large spoon, small ladle, or measuring cup";"fact";"equipment";"True";"True";"False";"18";"Easy Vegetable Pancakes Recipe";"5";"83";"14";"https://www.seriouseats.com/easy-savory-vegetable-pancakes"
"64_1";"Alexa for the chili gravy what do I have to set to a medium heat";"heavy 12-inch cast iron skillet";"skillet|12-inch cast iron skillet|iron skillet";"fact";"equipment";"True";"True";"False";"32";"Tex-Mex Cheese Enchiladas With Red Chili Gravy Recipe";"1";"64";"1";"https://www.seriouseats.com/tex-mex-cheese-enchiladas-with-red-chili-gravy-recipe"
"64_2";"Alexa what do I have to cook the Chili's in and press down with a spatula";"skillet";"";"fact";"equipment";"True";"True";"False";"32";"Tex-Mex Cheese Enchiladas With Red Chili Gravy Recipe";"1";"64";"2";"https://www.seriouseats.com/tex-mex-cheese-enchiladas-with-red-chili-gravy-recipe"
"64_3";"Alexa how long should I let the meal stand for";"30 minutes";"";"fact";"time";"True";"True";"False";"32";"Tex-Mex Cheese Enchiladas With Red Chili Gravy Recipe";"1";"64";"3";"https://www.seriouseats.com/tex-mex-cheese-enchiladas-with-red-chili-gravy-recipe"
"74_1";"what should I cook the chili gravy in";"heavy 12-inch cast iron skillet";"";"fact";"equipment";"True";"True";"False";"32";"Tex-Mex Cheese Enchiladas With Red Chili Gravy Recipe";"1";"74";"1";"https://www.seriouseats.com/tex-mex-cheese-enchiladas-with-red-chili-gravy-recipe"
"74_2";"where do I put the chilies";"skillet";"";"fact";"equipment";"True";"True";"False";"32";"Tex-Mex Cheese Enchiladas With Red Chili Gravy Recipe";"1";"74";"2";"https://www.seriouseats.com/tex-mex-cheese-enchiladas-with-red-chili-gravy-recipe"
"74_3";"how long should I leave the chilies in the hot water";"30 minutes";"";"fact";"time";"True";"True";"False";"32";"Tex-Mex Cheese Enchiladas With Red Chili Gravy Recipe";"1";"74";"3";"https://www.seriouseats.com/tex-mex-cheese-enchiladas-with-red-chili-gravy-recipe"
"74_4";"I've put the ground beef in the skillet on medium heat how long should this be cooking for";"about 5 minutes";"";"fact";"time";"True";"True";"False";"32";"Tex-Mex Cheese Enchiladas With Red Chili Gravy Recipe";"2";"74";"4";"https://www.seriouseats.com/tex-mex-cheese-enchiladas-with-red-chili-gravy-recipe"
"74_5";"what should I use to move the beef to the medium Bowl";"slotted spoon";"";"fact";"equipment";"True";"True";"False";"32";"Tex-Mex Cheese Enchiladas With Red Chili Gravy Recipe";"2";"74";"5";"https://www.seriouseats.com/tex-mex-cheese-enchiladas-with-red-chili-gravy-recipe"
"74_6";"what should I transfer to the blender";"onions";"";"fact";"ingredient";"False";"";"False";"32";"Tex-Mex Cheese Enchiladas With Red Chili Gravy Recipe";"3";"74";"6";"https://www.seriouseats.com/tex-mex-cheese-enchiladas-with-red-chili-gravy-recipe"
"74_7";"what kind of liquid do I add to the chillies and onions and garlic and the spices";"stock";"chicken stock";"fact";"ingredient";"True";"True";"False";"32";"Tex-Mex Cheese Enchiladas With Red Chili Gravy Recipe";"3";"74";"7";"https://www.seriouseats.com/tex-mex-cheese-enchiladas-with-red-chili-gravy-recipe"
"74_8";"how long should I blend everything together for";"2 minutes";"1 to 2 minutes";"fact";"time";"True";"True";"False";"32";"Tex-Mex Cheese Enchiladas With Red Chili Gravy Recipe";"3";"74";"8";"https://www.seriouseats.com/tex-mex-cheese-enchiladas-with-red-chili-gravy-recipe"
"74_9";"if I don't have a rubber spatula what should I use to remove the paste out of the blender";"wooden spoon";"";"fact";"equipment";"True";"True";"False";"32";"Tex-Mex Cheese Enchiladas With Red Chili Gravy Recipe";"4";"74";"9";"https://www.seriouseats.com/tex-mex-cheese-enchiladas-with-red-chili-gravy-recipe"
"74_10";"where should I put the Blended stuff out";"strainer";"mesh strainer";"fact";"equipment";"True";"True";"False";"32";"Tex-Mex Cheese Enchiladas With Red Chili Gravy Recipe";"4";"74";"10";"https://www.seriouseats.com/tex-mex-cheese-enchiladas-with-red-chili-gravy-recipe"
"74_11";"what should I add to the skillet first";"flour";"";"fact";"ingredient";"True";"True";"False";"32";"Tex-Mex Cheese Enchiladas With Red Chili Gravy Recipe";"5";"74";"11";"https://www.seriouseats.com/tex-mex-cheese-enchiladas-with-red-chili-gravy-recipe"
"74_12";"I've got my roux and I've added in the chili mixture what should I add now";"beef";"";"fact";"ingredient";"True";"True";"False";"32";"Tex-Mex Cheese Enchiladas With Red Chili Gravy Recipe";"5";"74";"12";"https://www.seriouseats.com/tex-mex-cheese-enchiladas-with-red-chili-gravy-recipe"
"74_13";"my sauce is really thick I think it's too thick what should I add";"little water";"";"fact";"ingredient";"True";"True";"False";"32";"Tex-Mex Cheese Enchiladas With Red Chili Gravy Recipe";"5";"74";"13";"https://www.seriouseats.com/tex-mex-cheese-enchiladas-with-red-chili-gravy-recipe"
"74_14";"what should I preheat the oven to";"to 375°f";"375°F";"fact";"temperature";"True";"True";"False";"32";"Tex-Mex Cheese Enchiladas With Red Chili Gravy Recipe";"6";"74";"14";"https://www.seriouseats.com/tex-mex-cheese-enchiladas-with-red-chili-gravy-recipe"
"74_15";"what should I do with the oil in this step";"heat";"heat oil in a large skillet over medium-high until shimmering";"competence";"preparation";"True";"True";"False";"32";"Tex-Mex Cheese Enchiladas With Red Chili Gravy Recipe";"6";"74";"15";"https://www.seriouseats.com/tex-mex-cheese-enchiladas-with-red-chili-gravy-recipe"
"74_16";"what do I do with the tortillas";"carefully slide tortillas into oil and cook, turning once, until just starting to look leathery, about 5 to 10 seconds per side";"";"competence";"preparation";"False";"True";"False";"32";"Tex-Mex Cheese Enchiladas With Red Chili Gravy Recipe";"6";"74";"16";"https://www.seriouseats.com/tex-mex-cheese-enchiladas-with-red-chili-gravy-recipe"
"74_17";"what do I do with the sauce now";"dip fried tortilla into sauce, then transfer to a plate";"";"competence";"preparation";"False";"True";"False";"32";"Tex-Mex Cheese Enchiladas With Red Chili Gravy Recipe";"7";"74";"17";"https://www.seriouseats.com/tex-mex-cheese-enchiladas-with-red-chili-gravy-recipe"
"74_18";"what do I put into the tortilla which i have dipped in the sauce";"onions";"chopped onions";"fact";"ingredient";"True";"True";"False";"32";"Tex-Mex Cheese Enchiladas With Red Chili Gravy Recipe";"7";"74";"18";"https://www.seriouseats.com/tex-mex-cheese-enchiladas-with-red-chili-gravy-recipe"
"74_19";"once I've added the onions and cheese in the tortilla where do I put them";"pan";"9-by-11-inch baking pan";"fact";"equipment";"True";"True";"False";"32";"Tex-Mex Cheese Enchiladas With Red Chili Gravy Recipe";"7";"74";"19";"https://www.seriouseats.com/tex-mex-cheese-enchiladas-with-red-chili-gravy-recipe"
"74_20";"what do I put on top of the enchiladas now";"remaining cheese and onion";"remaining sauce on top of enchiladas, followed by remaining cheese and onion|remaining sauce";"fact";"ingredient";"False";"True";"False";"32";"Tex-Mex Cheese Enchiladas With Red Chili Gravy Recipe";"8";"74";"20";"https://www.seriouseats.com/tex-mex-cheese-enchiladas-with-red-chili-gravy-recipe"
"74_21";"once I put my enchiladas and I put cheese and onion on that what do I do";"transfer to the oven, and bake until cheese melts and just starts to bubble, 10 to 15 minutes.";"";"competence";"preparation";"False";"True";"False";"32";"Tex-Mex Cheese Enchiladas With Red Chili Gravy Recipe";"8";"74";"21";"https://www.seriouseats.com/tex-mex-cheese-enchiladas-with-red-chili-gravy-recipe"
"74_22";"how long should I bake them in the oven for";"10 to 15 minutes";"10|15 minutes";"fact";"time";"False";"True";"False";"32";"Tex-Mex Cheese Enchiladas With Red Chili Gravy Recipe";"8";"74";"22";"https://www.seriouseats.com/tex-mex-cheese-enchiladas-with-red-chili-gravy-recipe"
"68_1";"how do I spatchcock the quail";"quail";"";"competence";"cooking_technique";"False";"False";"False";"30";"Pan-Roasted Quail With Plum Pan Sauce Recipe";"1";"68";"1";"https://www.seriouseats.com/pan-roasted-quail-with-plum-pan-sauce"
"68_2";"how long should I cook the quail for";"about 4 minutes";"";"fact";"time";"True";"True";"False";"30";"Pan-Roasted Quail With Plum Pan Sauce Recipe";"1";"68";"2";"https://www.seriouseats.com/pan-roasted-quail-with-plum-pan-sauce"
"68_3";"should the quail be browned";"quail";"";"fact";"ingredient";"False";"False";"False";"30";"Pan-Roasted Quail With Plum Pan Sauce Recipe";"2";"68";"3";"https://www.seriouseats.com/pan-roasted-quail-with-plum-pan-sauce"
"68_4";"how should the shallot be sliced";"minced";"";"fact";"ingredient";"False";"True";"False";"30";"Pan-Roasted Quail With Plum Pan Sauce Recipe";"3";"68";"4";"https://www.seriouseats.com/pan-roasted-quail-with-plum-pan-sauce"
"68_5";"should I wash the Thyme first";"thyme";"";"fact";"ingredient";"False";"False";"False";"30";"Pan-Roasted Quail With Plum Pan Sauce Recipe";"3";"68";"5";"https://www.seriouseats.com/pan-roasted-quail-with-plum-pan-sauce"
"68_6";"should I cook for longer if the shallot is not softened";"about 3 minutes";"";"fact";"time";"False";"False";"False";"30";"Pan-Roasted Quail With Plum Pan Sauce Recipe";"3";"68";"6";"https://www.seriouseats.com/pan-roasted-quail-with-plum-pan-sauce"
"68_7";"what type of plums should I use";"italian plums";"";"fact";"ingredient";"False";"True";"False";"30";"Pan-Roasted Quail With Plum Pan Sauce Recipe";"4";"68";"7";"https://www.seriouseats.com/pan-roasted-quail-with-plum-pan-sauce"
"68_8";"how much juice should there be from the quail";"quail";"";"fact";"amount";"False";"False";"False";"30";"Pan-Roasted Quail With Plum Pan Sauce Recipe";"4";"68";"8";"https://www.seriouseats.com/pan-roasted-quail-with-plum-pan-sauce"
"68_9";"can I use rock salt";"salt";"";"fact";"ingredient";"False";"False";"False";"30";"Pan-Roasted Quail With Plum Pan Sauce Recipe";"4";"68";"9";"https://www.seriouseats.com/pan-roasted-quail-with-plum-pan-sauce"
"68_10";"what type of honey should I use";"honey";"";"fact";"ingredient";"False";"False";"False";"30";"Pan-Roasted Quail With Plum Pan Sauce Recipe";"5";"68";"10";"https://www.seriouseats.com/pan-roasted-quail-with-plum-pan-sauce"
"68_11";"should I turn off the heat all together";"<no_answer>";"";"competence";"preparation";"False";"False";"True";"30";"Pan-Roasted Quail With Plum Pan Sauce Recipe";"5";"68";"11";"https://www.seriouseats.com/pan-roasted-quail-with-plum-pan-sauce"
"68_12";"can I throw away the thyme";"<no_answer>";"";"fact";"ingredient";"False";"False";"True";"30";"Pan-Roasted Quail With Plum Pan Sauce Recipe";"5";"68";"12";"https://www.seriouseats.com/pan-roasted-quail-with-plum-pan-sauce"
"68_13";"what size spoon should I use";"spoon";"";"fact";"equipment";"False";"False";"False";"30";"Pan-Roasted Quail With Plum Pan Sauce Recipe";"6";"68";"13";"https://www.seriouseats.com/pan-roasted-quail-with-plum-pan-sauce"
"68_14";"how much quail should I use per portion";"1 whole quail";"";"fact";"amount";"False";"True";"True";"30";"Pan-Roasted Quail With Plum Pan Sauce Recipe";"6";"68";"14";"https://www.seriouseats.com/pan-roasted-quail-with-plum-pan-sauce"
"68_15";"how do you mince parsley";"minced parsley";"";"competence";"cooking_technique";"False";"False";"False";"30";"Pan-Roasted Quail With Plum Pan Sauce Recipe";"6";"68";"15";"https://www.seriouseats.com/pan-roasted-quail-with-plum-pan-sauce"
